"Town","FIPS","Year","Year Submitted","Town Profile Year","Rank","Variable","Measure Type","Value"
"Bozrah","901106820",2018,2019,2019,"3","Employer","Name","Airgas Merchant Gases LLC"
"Bozrah","901106820",2018,2019,2019,"4","Employer","Name","United Parcel Services (UPS)"
"Bozrah","901106820",2018,2019,2019,"5","Employer","Name","Service Station Equipment"
"Branford","0900907310",2014,2014,2019,"1","Employer","Name","Champion America Inc"
"Branford","0900907310",2014,2014,2019,"2","Employer","Name","Blakeslee Prestress Inc"
"Branford","0900907310",2014,2014,2019,"3","Employer","Name","John D Thompson Hospice Inst"
"Branford","0900907310",2014,2014,2019,"4","Employer","Name","Branford Gun Club"
"Branford","0900907310",2014,2014,2019,"5","Employer","Name","Hospice Home Care/Conn Hospice"
"Bridgeport","0900108070",2016,2017,2019,"1","Employer","Name","Liberty Tax Svc"
"Bridgeport","0900108070",2016,2017,2019,"2","Employer","Name","Trefz Corp"
"Bridgeport","0900108070",2016,2017,2019,"3","Employer","Name","Bridgeport Hospital"
"Bridgeport","0900108070",2016,2017,2019,"4","Employer","Name","United Services"
"Bridgeport","0900108070",2016,2017,2019,"5","Employer","Name","St. Vincent's Medical Center"
"Bridgewater","900508210",2018,2019,2019,"1","Employer","Name","Town of Bridgewater"
"Bridgewater","900508210",2018,2019,2019,"2","Employer","Name","Bridgewater Village Store"
"Bridgewater","900508210",2018,2019,2019,"3","Employer","Name","Regional School District 12/Burnham School"
"Bridgewater","900508210",2018,2019,2019,"4","Employer","Name","Maywood Estates"
"Bridgewater","900508210",2018,2019,2019,"5","Employer","Name","TLG/Entergy"
"Bristol","0900308490",2018,2019,2019,"1","Employer","Name","ESPN"
"Bristol","0900308490",2018,2019,2019,"2","Employer","Name","City of Bristol"
"Bristol","0900308490",2018,2019,2019,"3","Employer","Name","Bristol Health"
"Bristol","0900308490",2018,2019,2019,"4","Employer","Name","Faneuil"
"Bristol","0900308490",2018,2019,2019,"5","Employer","Name","Amazon"
"Brookfield","0900108980",2018,2019,2019,"1","Employer","Name","TOWN OF BROOKFIELD (SCHOOL & TOWN EMPLOYEES)"
"Brookfield","0900108980",2018,2019,2019,"2","Employer","Name","Costco"
"Brookfield","0900108980",2018,2019,2019,"3","Employer","Name","ShopRite Supermarket"
"Brookfield","0900108980",2018,2019,2019,"4","Employer","Name","Photronics"
"Brookfield","0900108980",2018,2019,2019,"5","Employer","Name","BJ's"
"Brooklyn","0901509190",2018,2019,2019,"1","Employer","Name","Walmart"
"Brooklyn","0901509190",2018,2019,2019,"2","Employer","Name","Pierce Memorial Baptist Home"
"Brooklyn","0901509190",2018,2019,2019,"3","Employer","Name","Brooklyn School District"
"Brooklyn","0901509190",2018,2019,2019,"4","Employer","Name","McDonald's"
"Brooklyn","0901509190",2018,2019,2019,"5","Employer","Name","Dunkin' Donuts"
"Burlington","0900310100",2018,2019,2019,"1","Employer","Name","SUPREME FOREST PRODUCTS INC"
"Burlington","0900310100",2018,2019,2019,"2","Employer","Name","CRESCENT MFG OPERATING CO"
"Burlington","0900310100",2018,2019,2019,"3","Employer","Name","BURLINGTON ACADEMY OF LEARNING"
"Burlington","0900310100",2018,2019,2019,"4","Employer","Name","DUNKIN DONUTS (295 SPIELMAN LLC)"
"Burlington","0900310100",2018,2019,2019,"5","Employer","Name","BURLINGTON VETERINARY CENTER"
"Canaan","0900510940",2018,2019,2019,"1","Employer","Name","Housatonic Regional High School"
"Canaan","0900510940",2018,2019,2019,"2","Employer","Name","Hamilton Bookseller"
"Canaan","0900510940",2018,2019,2019,"3","Employer","Name","Sand Road Animal Hospital"
"Canaan","0900510940",2018,2019,2019,"4","Employer","Name","Regional Services Center"
"Canaan","0900510940",2018,2019,2019,"5","Employer","Name","Lee H. Kellogg School"
"Canterbury","0901512130",2014,2014,2019,"1","Employer","Name","Dr Helen Baldwin Middle School"
"Canterbury","0901512130",2014,2014,2019,"2","Employer","Name","Willimantic Waste Paper"
"Canterbury","0901512130",2014,2014,2019,"3","Employer","Name","Canterbury Elementary School"
"Canterbury","0901512130",2014,2014,2019,"4","Employer","Name","Better Value Supermarkets"
"Canterbury","0901512130",2014,2014,2019,"5","Employer","Name","Canterbury Volunteer Fire Co"
"Canton","900312270",2018,2019,2019,"1","Employer","Name","Town of Canton"
"Canton","900312270",2018,2019,2019,"2","Employer","Name","Farmington Valley ARC"
"Canton","900312270",2018,2019,2019,"3","Employer","Name","Cherry Brook Health Center"
"Canton","900312270",2018,2019,2019,"4","Employer","Name","Shoprite"
"Canton","900312270",2018,2019,2019,"5","Employer","Name","Kohl's Department Store"
"Chaplin","901513810",2018,2019,2019,"1","Employer","Name","Regional School District 11"
"Chaplin","901513810",2018,2019,2019,"2","Employer","Name","Chaplin Elementary School"
"Chaplin","901513810",2018,2019,2019,"3","Employer","Name","Zlotnicks Irving"
"Chaplin","901513810",2018,2019,2019,"4","Employer","Name","CT Casket Company"
"Chaplin","901513810",2018,2019,2019,"5","Employer","Name","Dunkin Donuts"
"Cheshire","900914160",2018,2019,2019,"1","Employer","Name","Bozzuto's"
"Cheshire","900914160",2018,2019,2019,"2","Employer","Name","Town"
"Cheshire","900914160",2018,2019,2019,"3","Employer","Name","State of Connecticut"
"Cheshire","900914160",2018,2019,2019,"4","Employer","Name","Macy's Logistics"
"Cheshire","900914160",2018,2019,2019,"5","Employer","Name","Collins Aerospace"
"Chester","0900714300",2014,2014,2019,"1","Employer","Name","Greenwald Industries"
"Chester","0900714300",2014,2014,2019,"2","Employer","Name","Norma Terris Theatre"
"Chester","0900714300",2014,2014,2019,"3","Employer","Name","Roto Frank of America Inc"
"Chester","0900714300",2014,2014,2019,"4","Employer","Name","Whelen Engineering Co Inc"
"Chester","0900714300",2014,2014,2019,"5","Employer","Name","YMCA"
"Clinton","0900715350",2018,2019,2019,"1","Employer","Name","CT Water Company"
"Clinton","0900715350",2018,2019,2019,"2","Employer","Name","Clinton Crossing Premium Outlets"
"Clinton","0900715350",2018,2019,2019,"3","Employer","Name","Stop & Shop"
"Clinton","0900715350",2018,2019,2019,"4","Employer","Name","Clinton Public School System"
"Clinton","0900715350",2018,2019,2019,"5","Employer","Name","Shop Rite"
"Colchester","901115910",2017,2018,2019,"1","Employer","Name","S&S Arts and Crafts Factory"
"Colchester","901115910",2017,2018,2019,"2","Employer","Name","Super Stop and Shop"
"Colchester","901115910",2017,2018,2019,"3","Employer","Name","Incord"
"Colchester","901115910",2017,2018,2019,"4","Employer","Name","Harrington Court"
"Colchester","901115910",2017,2018,2019,"5","Employer","Name","Alpha Q"
"Colebrook","0900516050",2016,2017,2019,"1","Employer","Name","Colebrook Consolidated School"
"Colebrook","0900516050",2016,2017,2019,"2","Employer","Name","Town of Colebrook"
"Colebrook","0900516050",2016,2017,2019,"3","Employer","Name","YMCA Camp Jewell"
"Colebrook","0900516050",2016,2017,2019,"4","Employer","Name","New Beginnings Farm"
"Colebrook","0900516050",2016,2017,2019,"5","Employer","Name","Colebrook Store"
"Columbia","0901316400",2018,2019,2019,"1","Employer","Name","Columbia Manufacturing"
"Columbia","0901316400",2018,2019,2019,"2","Employer","Name","Hawk Integrated Plastics"
"Columbia","0901316400",2018,2019,2019,"3","Employer","Name","Columbia Ford"
"Columbia","0901316400",2018,2019,2019,"4","Employer","Name","Wile Motors"
"Columbia","0901316400",2018,2019,2019,"5","Employer","Name","EastConn"
"Cornwall","0900517240",2018,2019,2019,"1","Employer","Name","Mohawk Mountain Ski Area"
"Cornwall","0900517240",2018,2019,2019,"2","Employer","Name","Town of Cornwall"
"Cornwall","0900517240",2018,2019,2019,"3","Employer","Name","Northeast Builders"
"Cornwall","0900517240",2018,2019,2019,"4","Employer","Name","National Iron Bank"
"Cornwall","0900517240",2016,2017,2019,"5","Employer","Name","Cornwall Electric"
"Coventry","0901317800",2018,2019,2019,"1","Employer","Name","Town of Coventry"
"Coventry","0901317800",2018,2019,2019,"2","Employer","Name","Teleflex Medical"
"Coventry","0901317800",2018,2019,2019,"3","Employer","Name","Highland Park Market"
"Coventry","0901317800",2018,2019,2019,"4","Employer","Name","Pelletier Builders"
"Coventry","0901317800",2018,2019,2019,"5","Employer","Name","Bidwell Tavern"
"Cromwell","0900718080",2018,2019,2019,"1","Employer","Name","Walmart"
"Cromwell","0900718080",2018,2019,2019,"2","Employer","Name","Adelbrook Behavioral & Developmental"
"Cromwell","0900718080",2018,2019,2019,"3","Employer","Name","Stop and Shop"
"Cromwell","0900718080",2018,2019,2019,"4","Employer","Name","Covenant Village"
"Cromwell","0900718080",2018,2019,2019,"5","Employer","Name","GKN Aerospace Services"
"Danbury","900118500",2018,2019,2019,"1","Employer","Name","Danbury Hospital"
"Danbury","900118500",2018,2019,2019,"2","Employer","Name","IQVIA Holdings"
"Danbury","900118500",2018,2019,2019,"3","Employer","Name","Boehringer Ingelheim"
"Danbury","900118500",2018,2019,2019,"4","Employer","Name","UTC Aerospace"
"Danbury","900118500",2018,2019,2019,"5","Employer","Name","Western CT State University"
"Darien","900118850",2017,2018,2019,"1","Employer","Name","Town of Darien"
"Darien","900118850",2017,2018,2019,"2","Employer","Name","Zoto’s International Hair Care Products"
"Darien","900118850",2017,2018,2019,"3","Employer","Name","Colangelo Synergy Marketing"
"Darien","900118850",2017,2018,2019,"4","Employer","Name","Wee Burn Country Club"
"Darien","900118850",2017,2018,2019,"5","Employer","Name","Ring’s End, Inc."
"Deep River","0900719130",2014,2014,2019,"1","Employer","Name","Tri Town Precision Plastics"
"Deep River","0900719130",2014,2014,2019,"2","Employer","Name","Silgan Plastics Corp"
"Deep River","0900719130",2014,2014,2019,"3","Employer","Name","Deep River Elementary School"
"Deep River","0900719130",2014,2014,2019,"4","Employer","Name","Adam's Super Food Stores"
"Deep River","0900719130",2014,2014,2019,"5","Employer","Name","Valley Regional High School"
"Derby","900919550",2018,2019,2019,"1","Employer","Name","Griffin Hospital"
"Derby","900919550",2018,2019,2019,"2","Employer","Name","Home Depot"
"Derby","900919550",2018,2019,2019,"3","Employer","Name","City of Derby"
"Derby","900919550",2018,2019,2019,"4","Employer","Name","Shop Rite"
"Derby","900919550",2018,2019,2019,"5","Employer","Name","Lowes"
"Durham","0900720810",2014,2014,2019,"1","Employer","Name","Coginchaug Regional High School"
"Durham","0900720810",2014,2014,2019,"2","Employer","Name","Morgan Am&T"
"Durham","0900720810",2014,2014,2019,"3","Employer","Name","New Haven Raccoon Hunters Club"
"Durham","0900720810",2014,2014,2019,"4","Employer","Name","Durham Manufacturing Co"
"Durham","0900720810",2014,2014,2019,"5","Employer","Name","Hobson Motzer Inc"
"Eastford","0901521860",2018,2019,2019,"1","Employer","Name","Whitcraft Group"
"Eastford","0901521860",2018,2019,2019,"2","Employer","Name","Rukstela Charter Svc"
"Eastford","0901521860",2018,2019,2019,"3","Employer","Name","Eastford Truck Sales"
"Eastford","0901521860",2018,2019,2019,"4","Employer","Name","Eastford Elementary School"
"Eastford","0901521860",2018,2019,2019,"5","Employer","Name","Eastford Building Supply"
"East Granby","900322070",2017,2018,2019,"1","Employer","Name","Air National Guard"
"East Granby","900322070",2017,2018,2019,"2","Employer","Name","Rockbestos"
"East Granby","900322070",2017,2018,2019,"3","Employer","Name","Monrovia Nurseries"
"East Granby","900322070",2017,2018,2019,"4","Employer","Name","MB Aerospace"
"East Granby","900322070",2017,2018,2019,"5","Employer","Name","Nufern"
"East Haddam","0900722280",2014,2014,2019,"1","Employer","Name","Town of East Haddam"
"East Haddam","0900722280",2014,2014,2019,"2","Employer","Name","Chestelm Convalescent Hospital"
"East Haddam","0900722280",2014,2014,2019,"3","Employer","Name","Goodspeed Opera House Foundation"
"East Haddam","0900722280",2014,2014,2019,"4","Employer","Name","Shagbark Lumber and Farm Supplies"
"East Haddam","0900722280",2014,2014,2019,"5","Employer","Name","Franklin Academy"
"East Hampton","0900722490",2018,2019,2019,"1","Employer","Name","Town of East Hampton"
"East Hampton","0900722490",2018,2019,2019,"2","Employer","Name","Stop & Shop Supermarket"
"East Hampton","0900722490",2018,2019,2019,"3","Employer","Name","Cobalt Lodge"
"East Hampton","0900722490",2018,2019,2019,"4","Employer","Name","American Distilling"
"East Hampton","0900722490",2018,2019,2019,"5","Employer","Name","Eversource Energy"
"East Hartford","900322630",2018,2019,2019,"1","Employer","Name","Pratt & Whitney"
"East Hartford","900322630",2018,2019,2019,"2","Employer","Name","Town of East Hartford"
"East Hartford","900322630",2018,2019,2019,"3","Employer","Name","Goodwin College"
"East Hartford","900322630",2018,2019,2019,"4","Employer","Name","Coca-Cola Bottling Company of Northern New England"
"East Hartford","900322630",2018,2019,2019,"5","Employer","Name","Riverside Health Center"
"East Haven","0900922910",2016,2017,2019,"1","Employer","Name","Town of East Haven - BOE"
"East Haven","0900922910",2016,2017,2019,"2","Employer","Name","Stop and Shop"
"East Haven","0900922910",2016,2017,2019,"3","Employer","Name","Home Depot"
"East Haven","0900922910",2016,2017,2019,"4","Employer","Name","ShopRite"
"East Haven","0900922910",2016,2017,2019,"5","Employer","Name","Town Fair Tire"
"East Lyme","0901123400",2018,2019,2019,"1","Employer","Name","Town of East Lyme and Board of Education"
"East Lyme","0901123400",2018,2019,2019,"2","Employer","Name","St. of Ct. Dept. of Corrections"
"East Lyme","0901123400",2018,2019,2019,"3","Employer","Name","Mariner Health of Bridebrook"
"East Lyme","0901123400",2018,2019,2019,"4","Employer","Name","Stop and Shop"
"East Lyme","0901123400",2018,2019,2019,"5","Employer","Name","Birk Manufacturing"
"Easton","0900123890",2018,2019,2019,"1","Employer","Name","Aquarion"
"Easton","0900123890",2018,2019,2019,"2","Employer","Name","Aquarion"
"Easton","0900123890",2018,2019,2019,"3","Employer","Name","UI"
"Easton","0900123890",2018,2019,2019,"4","Employer","Name","CT Golf Club"
"Easton","0900123890",2018,2019,2019,"5","Employer","Name","Aquarion"
"East Windsor","0900324800",2014,2014,2019,"1","Employer","Name","Southern Auto Sales Inc"
"East Windsor","0900324800",2014,2014,2019,"2","Employer","Name","Mulnite Farms Inc"
"East Windsor","0900324800",2014,2014,2019,"3","Employer","Name","Walmart"
"East Windsor","0900324800",2014,2014,2019,"4","Employer","Name","Metal Improvement"
"East Windsor","0900324800",2014,2014,2019,"5","Employer","Name","Kettle Brook Care Ctr Llc"
"Ellington","0901325360",2018,2019,2019,"1","Employer","Name","Town of Ellington"
"Ellington","0901325360",2018,2019,2019,"2","Employer","Name","Natural Country Farms/Country Pure Foods"
"Ellington","0901325360",2018,2019,2019,"3","Employer","Name","Big Y Supermarkets"
"Ellington","0901325360",2018,2019,2019,"4","Employer","Name","Merrill Industries"
"Ellington","0901325360",2018,2019,2019,"5","Employer","Name","Accu-time Systems"
"Enfield","0900325990",2014,2014,2019,"1","Employer","Name","Lego Systems Inc"
"Enfield","0900325990",2014,2014,2019,"2","Employer","Name","Massachusetts Mutual Life Ins"
"Enfield","0900325990",2014,2014,2019,"3","Employer","Name","Retail Brand Alliance"
"Enfield","0900325990",2014,2014,2019,"4","Employer","Name","Hallmark Cards"
"Enfield","0900325990",2014,2014,2019,"5","Employer","Name","-9999"
"Essex","900726270",2018,2019,2019,"1","Employer","Name","LEE COMPANY"
"Essex","900726270",2018,2019,2019,"2","Employer","Name","ESSEX MEADOWS"
"Essex","900726270",2018,2019,2019,"3","Employer","Name","TOWER LABORATORIES"
"Essex","900726270",2018,2019,2019,"4","Employer","Name","OVERABOVE"
"Essex","900726270",2018,2019,2019,"5","Employer","Name","ESSEX SAVINGS BANK"
"Fairfield","0900126620",2014,2014,2019,"1","Employer","Name","General Electric"
"Fairfield","0900126620",2014,2014,2019,"2","Employer","Name","Fairfield University"
"Fairfield","0900126620",2014,2014,2019,"3","Employer","Name","Sacred Heart University"
"Fairfield","0900126620",2014,2014,2019,"4","Employer","Name","Town of Fairfield"
"Fairfield","0900126620",2014,2014,2019,"5","Employer","Name","-9999"
"Farmington","900327600",2018,2019,2019,"1","Employer","Name","UCONN"
"Farmington","900327600",2018,2019,2019,"2","Employer","Name","Otis Elevator Co"
"Farmington","900327600",2018,2019,2019,"3","Employer","Name","Town of Farmington Board of Education"
"Farmington","900327600",2018,2019,2019,"4","Employer","Name","Connecticare"
"Farmington","900327600",2018,2019,2019,"5","Employer","Name","United Technologies Corporation"
"Franklin","901129910",2017,2018,2019,"1","Employer","Name","Hillandale"
"Franklin","901129910",2017,2018,2019,"2","Employer","Name","-9999"
"Franklin","901129910",2017,2018,2019,"3","Employer","Name","-9999"
"Franklin","901129910",2017,2018,2019,"4","Employer","Name","-9999"
"Franklin","901129910",2017,2018,2019,"5","Employer","Name","-9999"
"Glastonbury","0900331240",2014,2014,2019,"1","Employer","Name","Town of Glastonbury"
"Glastonbury","0900331240",2014,2014,2019,"2","Employer","Name","Open Solutions"
"Glastonbury","0900331240",2014,2014,2019,"3","Employer","Name","Ikon/Office Solutions"
"Glastonbury","0900331240",2014,2014,2019,"4","Employer","Name","Super Stop & Shop"
"Glastonbury","0900331240",2014,2014,2019,"5","Employer","Name","Salmon Brook Nursing & Rehab"
"Goshen","0900532290",2018,2019,2019,"1","Employer","Name","Torrington Country Club"
"Goshen","0900532290",2018,2019,2019,"2","Employer","Name","Town of Goshen"
"Goshen","0900532290",2018,2019,2019,"3","Employer","Name","Goshen Center School"
"Goshen","0900532290",2018,2019,2019,"4","Employer","Name","AJ's Restaurant"
"Goshen","0900532290",2018,2019,2019,"5","Employer","Name","Fay & Wright Excavating Inc."
"Granby","900332640",2018,2019,2019,"1","Employer","Name","Hscm"
"Granby","900332640",2018,2019,2019,"2","Employer","Name","Town of Granby"
"Granby","900332640",2018,2019,2019,"3","Employer","Name","Meadow Brook Nursing Home"
"Granby","900332640",2018,2019,2019,"4","Employer","Name","Imperial Nursery/Monrovia"
"Granby","900332640",2018,2019,2019,"5","Employer","Name","Stop & Shop"
"Greenwich","900133620",2017,2018,2019,"1","Employer","Name","Town of Greenwich"
"Greenwich","900133620",2017,2018,2019,"2","Employer","Name","Greenwich Hospital"
"Greenwich","900133620",2017,2018,2019,"3","Employer","Name","AQR Capital Management"
"Greenwich","900133620",2017,2018,2019,"4","Employer","Name","Orograin (Bimbo Bakeries)"
"Greenwich","900133620",2017,2018,2019,"5","Employer","Name","Interactive Brokers"
"Griswold","0901133900",2014,2014,2019,"1","Employer","Name","Griswold School Department"
"Griswold","0901133900",2014,2014,2019,"2","Employer","Name","Jewett City Savings Bank"
"Griswold","0901133900",2014,2014,2019,"3","Employer","Name","American Industries"
"Griswold","0901133900",2014,2014,2019,"4","Employer","Name","OSJ of Griswold, LLC"
"Griswold","0901133900",2014,2014,2019,"5","Employer","Name","Town of Griswold"
"Groton","901134250",2018,2019,2019,"1","Employer","Name","Electric Boat Corporation"
"Groton","901134250",2018,2019,2019,"2","Employer","Name","U.S. Navy Submarine Base"
"Groton","901134250",2018,2019,2019,"3","Employer","Name","Pfizer, Inc."
"Groton","901134250",2018,2019,2019,"4","Employer","Name","Town of Groton"
"Groton","901134250",2018,2019,2019,"5","Employer","Name","1109th TASMG - CT Army National Guard"
"Guilford","0900934950",2014,2014,2019,"1","Employer","Name","Yale-New Haven Shoreline Med"
"Guilford","0900934950",2014,2014,2019,"2","Employer","Name","Branford/Guilford Vna"
"Guilford","0900934950",2014,2014,2019,"3","Employer","Name","Guilford Personnel Director"
"Guilford","0900934950",2014,2014,2019,"4","Employer","Name","Sarah Tuxis"
"Guilford","0900934950",2014,2014,2019,"5","Employer","Name","Guilford Fire Chief"
"Haddam","0900735230",2018,2019,2019,"1","Employer","Name","Brian House Inc"
"Haddam","0900735230",2018,2019,2019,"2","Employer","Name","Riverhouse at Haddam"
"Haddam","0900735230",2018,2019,2019,"3","Employer","Name","Saybrook at Haddam"
"Haddam","0900735230",2018,2019,2019,"4","Employer","Name","Burr District Elementary School"
"Haddam","0900735230",2018,2019,2019,"5","Employer","Name","Haddam-Killingworth High School"
"Hamden","0900935650",2018,2019,2019,"1","Employer","Name","Town of Hamden/BOE"
"Hamden","0900935650",2018,2019,2019,"2","Employer","Name","Quinnipiac University"
"Hamden","0900935650",2018,2019,2019,"3","Employer","Name","Genesis Health Care & Rehabilitation Center"
"Hamden","0900935650",2018,2019,2019,"4","Employer","Name","Whitney Center"
"Hamden","0900935650",2018,2019,2019,"5","Employer","Name","AAA"
"Hampton","0901536000",2016,2017,2019,"1","Employer","Name","EastConn"
"Hampton","0901536000",2016,2017,2019,"2","Employer","Name","Hampton BOE"
"Hampton","0901536000",2016,2017,2019,"3","Employer","Name","Town of Hampton"
"Hampton","0901536000",2016,2017,2019,"4","Employer","Name","Woodhill Farm"
"Hampton","0901536000",2016,2017,2019,"5","Employer","Name","Donahue Construction"
"Hartford","0900337070",2018,2019,2019,"1","Employer","Name","Hartford Hospital"
"Hartford","0900337070",2018,2019,2019,"2","Employer","Name","Hartford Financial Services Group"
"Hartford","0900337070",2018,2019,2019,"3","Employer","Name","The Hartford"
"Hartford","0900337070",2018,2019,2019,"4","Employer","Name","Aetna"
"Hartford","0900337070",2018,2019,2019,"5","Employer","Name","Travelers"
"Hartland","0900337140",2014,2014,2019,"1","Employer","Name","Hartland School"
"Hartland","0900337140",2014,2014,2019,"2","Employer","Name","Hartland Fire Dept"
"Hartland","0900337140",2014,2014,2019,"3","Employer","Name","Prudential Connecticut Realty"
"Hartland","0900337140",2014,2014,2019,"4","Employer","Name","R M Industries"
"Hartland","0900337140",2014,2014,2019,"5","Employer","Name","West Hartland Firehouse"
"Harwinton","0900537280",2014,2014,2019,"1","Employer","Name","Harwinton Consolidated School"
"Harwinton","0900537280",2014,2014,2019,"2","Employer","Name","Supreme Industries Inc"
"Harwinton","0900537280",2014,2014,2019,"3","Employer","Name","WSNG"
"Harwinton","0900537280",2014,2014,2019,"4","Employer","Name","Fairview Farm Golf Course"
"Harwinton","0900537280",2014,2014,2019,"5","Employer","Name","Terminix"
"Hebron","901337910",2018,2019,2019,"1","Employer","Name","RHAM BOARD OF EDUCATION"
"Hebron","901337910",2018,2019,2019,"2","Employer","Name","TOWN OF HEBRON"
"Hebron","901337910",2018,2019,2019,"3","Employer","Name","TED'S SUPERMARKET"
"Hebron","901337910",2018,2019,2019,"4","Employer","Name","HEBRON BOARD OF EDUCATION"
"Hebron","901337910",2018,2019,2019,"5","Employer","Name","HEBRON SENIOR LIVING LLC (COLEBROOK VILLAGE)"
"Kent","0900540290",2016,2017,2019,"1","Employer","Name","Kent Cetner School"
"Kent","0900540290",2016,2017,2019,"2","Employer","Name","Kent School"
"Kent","0900540290",2016,2017,2019,"3","Employer","Name","Marvelwood School"
"Kent","0900540290",2016,2017,2019,"4","Employer","Name","South Kent School"
"Kent","0900540290",2016,2017,2019,"5","Employer","Name","Club Getaway"
"Killingly","0901540500",2014,2014,2019,"1","Employer","Name","Frito Lay, Inc."
"Killingly","0901540500",2014,2014,2019,"2","Employer","Name","Staples Distribution"
"Killingly","0901540500",2014,2014,2019,"3","Employer","Name","Rite Aid Distribution"
"Killingly","0901540500",2014,2014,2019,"4","Employer","Name","United Natural Foods, Inc."
"Killingly","0901540500",2014,2014,2019,"5","Employer","Name","Spirol International Corporation"
"Killingworth","0900740710",2018,2019,2019,"1","Employer","Name","Regional School District 17"
"Killingworth","0900740710",2018,2019,2019,"2","Employer","Name","Killingworth Kids Center"
"Killingworth","0900740710",2018,2019,2019,"3","Employer","Name","Interstate Battery"
"Killingworth","0900740710",2018,2019,2019,"4","Employer","Name","Killingworth True Value"
"Killingworth","0900740710",2018,2019,2019,"5","Employer","Name","La Foresta Restaurant"
"Lebanon","0901142390",2016,2017,2019,"1","Employer","Name","Lebanon Public Schools"
"Lebanon","0901142390",2016,2017,2019,"2","Employer","Name","Prides Corner Farms Inc."
"Lebanon","0901142390",2016,2017,2019,"3","Employer","Name","Scotts Co."
"Lebanon","0901142390",2016,2017,2019,"4","Employer","Name","Lebanon Public Schools"
"Lebanon","0901142390",2016,2017,2019,"5","Employer","Name","Hillandale Farms Conn LLC"
"Ledyard","901142600",2018,2019,2019,"1","Employer","Name","Foxwoods Resort Casino"
"Ledyard","901142600",2018,2019,2019,"2","Employer","Name","Ledyard Board of Education"
"Ledyard","901142600",2018,2019,2019,"3","Employer","Name","Town of Ledyard"
"Ledyard","901142600",2018,2019,2019,"4","Employer","Name","Hard Rock Cafe"
"Ledyard","901142600",2018,2019,2019,"5","Employer","Name","CVS"
"Lisbon","0901143230",2016,2017,2019,"1","Employer","Name","Home Depot"
"Lisbon","0901143230",2016,2017,2019,"2","Employer","Name","Walmart Supercenter"
"Lisbon","0901143230",2016,2017,2019,"3","Employer","Name","Target"
"Lisbon","0901143230",2016,2017,2019,"4","Employer","Name","Lowe's Home Improvement"
"Lisbon","0901143230",2016,2017,2019,"5","Employer","Name","Wheelabrator Lisbon, Inc."
"Litchfield","0900543370",2018,2019,2019,"1","Employer","Name","Litchfield Town of"
"Litchfield","0900543370",2018,2019,2019,"2","Employer","Name","Regional School District 6"
"Litchfield","0900543370",2018,2019,2019,"3","Employer","Name","Forman School"
"Litchfield","0900543370",2018,2019,2019,"4","Employer","Name","Connecticut Junior Republic"
"Litchfield","0900543370",2018,2019,2019,"5","Employer","Name","Stop & Shop"
"Lyme","901144210",2018,2019,2019,"1","Employer","Name","Reynolds Subaru"
"Lyme","901144210",2018,2019,2019,"2","Employer","Name","Region 18 School District"
"Lyme","901144210",2017,2018,2019,"3","Employer","Name","-9999"
"Lyme","901144210",2017,2018,2019,"4","Employer","Name","-9999"
"Lyme","901144210",2017,2018,2019,"5","Employer","Name","-9999"
"Madison","0900944560",2018,2019,2019,"1","Employer","Name","Town of Madison"
"Madison","0900944560",2018,2019,2019,"2","Employer","Name","Clarity Software Solutions"
"Madison","0900944560",2018,2019,2019,"3","Employer","Name","Madison Beach Hotel"
"Madison","0900944560",2018,2019,2019,"4","Employer","Name","Stop and Shop"
"Madison","0900944560",2018,2019,2019,"5","Employer","Name","Grove School"
"Manchester","900344700",2018,2019,2019,"1","Employer","Name","ECHN Prospect"
"Manchester","900344700",2018,2019,2019,"2","Employer","Name","Manchester Board of Education"
"Manchester","900344700",2018,2019,2019,"3","Employer","Name","Town of Manchester"
"Manchester","900344700",2018,2019,2019,"4","Employer","Name","Allied Printing"
"Manchester","900344700",2018,2019,2019,"5","Employer","Name","Paradigm"
"Mansfield","901344910",2018,2019,2019,"1","Employer","Name","University of Connecticut"
"Mansfield","901344910",2018,2019,2019,"2","Employer","Name","Natchaug Hospital"
"Mansfield","901344910",2018,2019,2019,"3","Employer","Name","Town of Mansfield/BOE"
"Mansfield","901344910",2018,2019,2019,"4","Employer","Name","Big Y Inc"
"Mansfield","901344910",2018,2019,2019,"5","Employer","Name","Mansfield Center for Nursing & Rehab"
"Marlborough","0900345820",2018,2019,2019,"1","Employer","Name","Big Y Foods"
"Marlborough","0900345820",2018,2019,2019,"2","Employer","Name","Schneider Electric Motion USA"
"Marlborough","0900345820",2018,2019,2019,"3","Employer","Name","MARLBOROUGH PLASTIC INC"
"Marlborough","0900345820",2018,2019,2019,"4","Employer","Name","MPS PLASTICS INCE"
"Marlborough","0900345820",2018,2019,2019,"5","Employer","Name","BLUMSHAPIRO & COMPANY PC"
"Meriden","900946520",2018,2019,2019,"1","Employer","Name","Midstate Medical Center"
"Meriden","900946520",2018,2019,2019,"2","Employer","Name","Carabetta Management"
"Meriden","900946520",2018,2019,2019,"3","Employer","Name","Hunters Ambulance"
"Meriden","900946520",2018,2019,2019,"4","Employer","Name","3m Purification inc"
"Meriden","900946520",2018,2019,2019,"5","Employer","Name","RFS Cable"
"Middlebury","0900946940",2014,2014,2019,"1","Employer","Name","Chemtura Corp"
"Middlebury","0900946940",2014,2014,2019,"2","Employer","Name","Timex Group USA Inc"
